district,leg_assembly,booth_no,polling_station_name,eng_file_name,mal_file_name
6.PALAKKAD,59.NENMARA,137,"G.L.P .S, Seetharkundu",kerala_pdfs/eng_06_059_137.pdf,kerala_pdfs/mal_06_059_137.pdf
6.PALAKKAD,59.NENMARA,138,"Estate Staff Qurters,K.J.Plantation Anamada",kerala_pdfs/eng_06_059_138.pdf,kerala_pdfs/mal_06_059_138.pdf
6.PALAKKAD,59.NENMARA,139,"Chandramala Estate L P School,Nelliyampathy(South Building West part)",kerala_pdfs/eng_06_059_139.pdf,kerala_pdfs/mal_06_059_139.pdf
6.PALAKKAD,59.NENMARA,140,"Polachiraykkal H. S,Padagiri (North Building East Part)",kerala_pdfs/eng_06_059_140.pdf,kerala_pdfs/mal_06_059_140.pdf
6.PALAKKAD,59.NENMARA,141,"M.E.L. P. S, Padagiri",kerala_pdfs/eng_06_059_141.pdf,kerala_pdfs/mal_06_059_141.pdf
6.PALAKKAD,59.NENMARA,142,"Pillapadi Lilly Division, Manalaru Estate",kerala_pdfs/eng_06_059_142.pdf,kerala_pdfs/mal_06_059_142.pdf
6.PALAKKAD,59.NENMARA,143,Karapara  B Kairali Estate Store,kerala_pdfs/eng_06_059_143.pdf,kerala_pdfs/mal_06_059_143.pdf
6.PALAKKAD,59.NENMARA,144,"Dispensary,Oriental
Estate,Nelliyampathy",kerala_pdfs/eng_06_059_144.pdf,kerala_pdfs/mal_06_059_144.pdf
6.PALAKKAD,59.NENMARA,145,"Estate Banglow, Pullala Rosary",kerala_pdfs/eng_06_059_145.pdf,kerala_pdfs/mal_06_059_145.pdf
6.PALAKKAD,59.NENMARA,146,"G.L.P.S, Nandankizhai,Muthalamada(North Building East Part)",kerala_pdfs/eng_06_059_146.pdf,kerala_pdfs/mal_06_059_146.pdf
6.PALAKKAD,59.NENMARA,147,"G.L.P.S, Nandankizhai,Muthalamada(South Building East Part)",kerala_pdfs/eng_06_059_147.pdf,kerala_pdfs/mal_06_059_147.pdf
6.PALAKKAD,59.NENMARA,148,"G.L.P.S, Nandankizhai,Muthalamada(South Building West Part)",kerala_pdfs/eng_06_059_148.pdf,kerala_pdfs/mal_06_059_148.pdf
6.PALAKKAD,59.NENMARA,149,"C.H.M.K.S.M U.P.S, Nandankizhai(West Building)",kerala_pdfs/eng_06_059_149.pdf,kerala_pdfs/mal_06_059_149.pdf
6.PALAKKAD,59.NENMARA,150,"C.H.M.K.S.M U.P.S, Nandankizhai(East Building)",kerala_pdfs/eng_06_059_150.pdf,kerala_pdfs/mal_06_059_150.pdf
6.PALAKKAD,59.NENMARA,151,"G.M.L.P.S Nadupathi, Kuttippadam(East Building,South End)",kerala_pdfs/eng_06_059_151.pdf,kerala_pdfs/mal_06_059_151.pdf
6.PALAKKAD,59.NENMARA,152,"G.M.L.P.S,Nadupathi, Kuttippadam(East Building,North End)",kerala_pdfs/eng_06_059_152.pdf,kerala_pdfs/mal_06_059_152.pdf
6.PALAKKAD,59.NENMARA,153,"G.M.L.P.S,Nadupathi, Kuttippadam(New Building,North Part)",kerala_pdfs/eng_06_059_153.pdf,kerala_pdfs/mal_06_059_153.pdf
6.PALAKKAD,59.NENMARA,154,"A.L.P.S,Pallam(East Building South End)",kerala_pdfs/eng_06_059_154.pdf,kerala_pdfs/mal_06_059_154.pdf
6.PALAKKAD,59.NENMARA,155,"G.H.S,Muthalamada(South End of East Side Near Play ground)",kerala_pdfs/eng_06_059_155.pdf,kerala_pdfs/mal_06_059_155.pdf
6.PALAKKAD,59.NENMARA,156,"G.H.S ,Muthalamada(Middle Room of Second Building of Eastern side of Play Ground)",kerala_pdfs/eng_06_059_156.pdf,kerala_pdfs/mal_06_059_156.pdf
6.PALAKKAD,59.NENMARA,157,"G.H.S,Muthalamada(South End of East Building)",kerala_pdfs/eng_06_059_157.pdf,kerala_pdfs/mal_06_059_157.pdf
6.PALAKKAD,59.NENMARA,158,"G.H.S,Muthalamada(North side of building East to ground)",kerala_pdfs/eng_06_059_158.pdf,kerala_pdfs/mal_06_059_158.pdf
6.PALAKKAD,59.NENMARA,159,"A L.P.S, Nagarpadam",kerala_pdfs/eng_06_059_159.pdf,kerala_pdfs/mal_06_059_159.pdf
6.PALAKKAD,59.NENMARA,160,"A.L.P.S,Attayampathy(East Building South End)",kerala_pdfs/eng_06_059_160.pdf,kerala_pdfs/mal_06_059_160.pdf
6.PALAKKAD,59.NENMARA,161,"A.L.P S, Attayampathy(West Building)",kerala_pdfs/eng_06_059_161.pdf,kerala_pdfs/mal_06_059_161.pdf
6.PALAKKAD,59.NENMARA,162,"Mahaganapathy A .L.P.S,Moovalakapudur(Mainbuilding North Part)",kerala_pdfs/eng_06_059_162.pdf,kerala_pdfs/mal_06_059_162.pdf
6.PALAKKAD,59.NENMARA,163,"Mahaganapathy A .L.P.S,Moovalakapudur(West Side)",kerala_pdfs/eng_06_059_163.pdf,kerala_pdfs/mal_06_059_163.pdf
6.PALAKKAD,59.NENMARA,164,"Mahaganapathy A.L.P.S,Moovalakapudur(Main Building North Part)",kerala_pdfs/eng_06_059_164.pdf,kerala_pdfs/mal_06_059_164.pdf
6.PALAKKAD,59.NENMARA,165,"Anganvadi Building, Chemmanampathy, Alakapuri",kerala_pdfs/eng_06_059_165.pdf,kerala_pdfs/mal_06_059_165.pdf
6.PALAKKAD,59.NENMARA,166,"G.L.P.S,Muchankandu(East Part)",kerala_pdfs/eng_06_059_166.pdf,kerala_pdfs/mal_06_059_166.pdf
6.PALAKKAD,59.NENMARA,167,"G.H.S,S,Muthalamada(Higher Secondary Building)",kerala_pdfs/eng_06_059_167.pdf,kerala_pdfs/mal_06_059_167.pdf
6.PALAKKAD,59.NENMARA,168,"Assitant Engineer Office, Chulliyar dam Section,Muthalamada",kerala_pdfs/eng_06_059_168.pdf,kerala_pdfs/mal_06_059_168.pdf
6.PALAKKAD,59.NENMARA,169,"Forest Quarters Chungam Range, Thekkady",kerala_pdfs/eng_06_059_169.pdf,kerala_pdfs/mal_06_059_169.pdf
6.PALAKKAD,59.NENMARA,170,"Anganvady ,Kuriyarkutty",kerala_pdfs/eng_06_059_170.pdf,kerala_pdfs/mal_06_059_170.pdf
6.PALAKKAD,59.NENMARA,171,"Sungam Forest Range Office,Thoonakadavu",kerala_pdfs/eng_06_059_171.pdf,kerala_pdfs/mal_06_059_171.pdf
6.PALAKKAD,59.NENMARA,172,"Deputy Director,Water Regulator Office",kerala_pdfs/eng_06_059_172.pdf,kerala_pdfs/mal_06_059_172.pdf
6.PALAKKAD,60.ALATHUR,001,"B M A J B SCHOOL ,ERAMANGALAM,KUZHALMANNAM (WEST BUILDING )",kerala_pdfs/eng_06_060_001.pdf,kerala_pdfs/mal_06_060_001.pdf
6.PALAKKAD,60.ALATHUR,002,"B M A J B SCHOOL ,ERAMANGALAM KUZHALMANNAM (EAST SIDE OF MIDDLE BUILDING)",kerala_pdfs/eng_06_060_002.pdf,kerala_pdfs/mal_06_060_002.pdf
6.PALAKKAD,60.ALATHUR,003,"B M A J B SCHOOL ,ERAMANGALAM (WEST SIDE OF MIDDLE BUILDING)",kerala_pdfs/eng_06_060_003.pdf,kerala_pdfs/mal_06_060_003.pdf
6.PALAKKAD,60.ALATHUR,004,"C A HIGHER SECONDARY SCHOOL , COYALMANNAM(MIDDLE SIDE OF WEST BUILDING)",kerala_pdfs/eng_06_060_004.pdf,kerala_pdfs/mal_06_060_004.pdf
6.PALAKKAD,60.ALATHUR,005,"C A HIGHER SECONDARY SCHOOL , COYALMANNAM(SOUTH SIDE OF WEST BUILDING )",kerala_pdfs/eng_06_060_005.pdf,kerala_pdfs/mal_06_060_005.pdf
6.PALAKKAD,60.ALATHUR,006,"G H SCHOOL KULAVANMUKKU,KUZHALMANNAM  ( WEST SIDE OF SOUTH BUILDING)",kerala_pdfs/eng_06_060_006.pdf,kerala_pdfs/mal_06_060_006.pdf
6.PALAKKAD,60.ALATHUR,007,SC/ST WOMEN'S INDUSTRIAL UNIT (EAST SIDE),kerala_pdfs/eng_06_060_007.pdf,kerala_pdfs/mal_06_060_007.pdf
6.PALAKKAD,60.ALATHUR,008,"G H SCHOOL KULAVANMUKKU,KUZHALMANNAM (EAST SIDE OF NORTH BUILDING)",kerala_pdfs/eng_06_060_008.pdf,kerala_pdfs/mal_06_060_008.pdf
6.PALAKKAD,60.ALATHUR,009,"G H SCHOOL KULAVANMUKKU,KUZHALMANNAM(WEST SIDE OF NORTH BUILDING)",kerala_pdfs/eng_06_060_009.pdf,kerala_pdfs/mal_06_060_009.pdf
6.PALAKKAD,60.ALATHUR,010,"G H SCHOOL KULAVANMUKKU,KUZHALMANNAM ( EAST SIDE OF  MAIN BUILDING)",kerala_pdfs/eng_06_060_010.pdf,kerala_pdfs/mal_06_060_010.pdf
6.PALAKKAD,60.ALATHUR,011,C D A U P SCHOOL OLIVE MOUNT  (EAST SIDE OF MAIN BUILDING),kerala_pdfs/eng_06_060_011.pdf,kerala_pdfs/mal_06_060_011.pdf
6.PALAKKAD,60.ALATHUR,012,C D A U P SCHOOL OLIVE MOUNT  (WEST SIDE OF MAIN BUILDING),kerala_pdfs/eng_06_060_012.pdf,kerala_pdfs/mal_06_060_012.pdf
6.PALAKKAD,60.ALATHUR,013,J B SCHOOL KANNANUR (SOUTH BUILDING),kerala_pdfs/eng_06_060_013.pdf,kerala_pdfs/mal_06_060_013.pdf
6.PALAKKAD,60.ALATHUR,014,J B SCHOOL KANNANUR (MIDDLE SIDE OF MAIN BUILDING),kerala_pdfs/eng_06_060_014.pdf,kerala_pdfs/mal_06_060_014.pdf
6.PALAKKAD,60.ALATHUR,015,"GOVT. WELFARE L P SCHOOL , KALAPETTY  (EAST SIDE OF NEW BUILDING)",kerala_pdfs/eng_06_060_015.pdf,kerala_pdfs/mal_06_060_015.pdf
6.PALAKKAD,60.ALATHUR,016,"GOVT. WELFARE L P SCHOOL , KALAPETTY (OFFICE ROOM ATTACHED SIDE OF NEW BUILDING)",kerala_pdfs/eng_06_060_016.pdf,kerala_pdfs/mal_06_060_016.pdf
6.PALAKKAD,60.ALATHUR,017,"G L P SCHOOL , PERIGUNNAM (NORTH SIDE)",kerala_pdfs/eng_06_060_017.pdf,kerala_pdfs/mal_06_060_017.pdf
6.PALAKKAD,60.ALATHUR,018,"G L P SCHOOL , PERIGUNNAM (SOUTH SIDE)",kerala_pdfs/eng_06_060_018.pdf,kerala_pdfs/mal_06_060_018.pdf
6.PALAKKAD,60.ALATHUR,019,"G L P SCHOOL ,THENKURUSSI (EAST SIDE)",kerala_pdfs/eng_06_060_019.pdf,kerala_pdfs/mal_06_060_019.pdf
6.PALAKKAD,60.ALATHUR,020,"G L P SCHOOL ,THENKURUSSI (WEST SIDE)",kerala_pdfs/eng_06_060_020.pdf,kerala_pdfs/mal_06_060_020.pdf
6.PALAKKAD,60.ALATHUR,021,"G L P SCHOOL ,THENKURUSSI  (SOUTH SIDE OF MAIN BUILDING)",kerala_pdfs/eng_06_060_021.pdf,kerala_pdfs/mal_06_060_021.pdf
6.PALAKKAD,60.ALATHUR,022,A J B SCHOOL MANAMKULAMBU (EAST SIDE),kerala_pdfs/eng_06_060_022.pdf,kerala_pdfs/mal_06_060_022.pdf
6.PALAKKAD,60.ALATHUR,023,A J B SCHOOL MANAMKULAMBU  (WEST SIDE),kerala_pdfs/eng_06_060_023.pdf,kerala_pdfs/mal_06_060_023.pdf
6.PALAKKAD,60.ALATHUR,024,"SABARI V L N M U P SCHOOL , VILAYANCHATHANUR (SOUTH SIDE)",kerala_pdfs/eng_06_060_024.pdf,kerala_pdfs/mal_06_060_024.pdf
6.PALAKKAD,60.ALATHUR,025," SABARI V L N M U P SCHOOL , VILAYANCHATHANUR (NORTH SIDE)",kerala_pdfs/eng_06_060_025.pdf,kerala_pdfs/mal_06_060_025.pdf
6.PALAKKAD,60.ALATHUR,026,"SABARI V L N M U P SCHOOL , VILAYANCHATHANUR (MAIN BULDING MIDDLE PORTION)",kerala_pdfs/eng_06_060_026.pdf,kerala_pdfs/mal_06_060_026.pdf
6.PALAKKAD,60.ALATHUR,027,"GOVT. HIGHER SECONDARY SCHOOL , THENKURUSSI (MIDDLE OF MAIN TILED ROOF BUILDING)",kerala_pdfs/eng_06_060_027.pdf,kerala_pdfs/mal_06_060_027.pdf
6.PALAKKAD,60.ALATHUR,028,"GOVT. HIGHER SECONDARY SCHOOL , THENKURUSSI (WESTERN PORTION OF THE SOUTH SIDE R C BUILDING)",kerala_pdfs/eng_06_060_028.pdf,kerala_pdfs/mal_06_060_028.pdf
6.PALAKKAD,60.ALATHUR,029,"J B SCHOOL , VEMBALOOR (EAST SIDE)",kerala_pdfs/eng_06_060_029.pdf,kerala_pdfs/mal_06_060_029.pdf
6.PALAKKAD,60.ALATHUR,030,"J B SCHOOL , VEMBALOOR (WEST SIDE)",kerala_pdfs/eng_06_060_030.pdf,kerala_pdfs/mal_06_060_030.pdf
6.PALAKKAD,60.ALATHUR,031,"VILLAGE BASIC SCHOOL , VILAYANNUR",kerala_pdfs/eng_06_060_031.pdf,kerala_pdfs/mal_06_060_031.pdf
6.PALAKKAD,60.ALATHUR,032,"A S B SCHOOL , MANJALOOR,THENKURISSI (MIDDLE OF FRONT SIDE BUILDING)",kerala_pdfs/eng_06_060_032.pdf,kerala_pdfs/mal_06_060_032.pdf
6.PALAKKAD,60.ALATHUR,033,"A S B SCHOOL , MANJALOOR,THENKURISSI  (SOUTH SIDE OF THE FRONT BUIILDING)",kerala_pdfs/eng_06_060_033.pdf,kerala_pdfs/mal_06_060_033.pdf
6.PALAKKAD,60.ALATHUR,034,"A J B SCHOOL , VETTUKADU (EAST SIDE)",kerala_pdfs/eng_06_060_034.pdf,kerala_pdfs/mal_06_060_034.pdf
6.PALAKKAD,60.ALATHUR,035,"A J B SCHOOL , VETTUKADU (WEST SIDE)",kerala_pdfs/eng_06_060_035.pdf,kerala_pdfs/mal_06_060_035.pdf
6.PALAKKAD,60.ALATHUR,036,GOVT L P SCHOOL MARAKKAVU,kerala_pdfs/eng_06_060_036.pdf,kerala_pdfs/mal_06_060_036.pdf
6.PALAKKAD,60.ALATHUR,037," GOVT HIGHER SECONDARY SCHOOL , ERIMAYUR (SOUTH SIDE OF MAIN BUILDING)",kerala_pdfs/eng_06_060_037.pdf,kerala_pdfs/mal_06_060_037.pdf
6.PALAKKAD,60.ALATHUR,038,"GOVT HIGHER SECONDARY SCHOOL , ERIMAYUR (NORTH SIDE OF MAIN BUILDING)",kerala_pdfs/eng_06_060_038.pdf,kerala_pdfs/mal_06_060_038.pdf
6.PALAKKAD,60.ALATHUR,039,"ST. THOMAS MISSION L P SCHOOL , ERIMAYUR (EAST BUILDING)",kerala_pdfs/eng_06_060_039.pdf,kerala_pdfs/mal_06_060_039.pdf
6.PALAKKAD,60.ALATHUR,040,"GOVT. HIGHER SECONDARY SCHOOL , ERIMAYUR, L P SECTION (EAST SIDE)",kerala_pdfs/eng_06_060_040.pdf,kerala_pdfs/mal_06_060_040.pdf
6.PALAKKAD,60.ALATHUR,041,"GOVT. HIGHER SECONDARY SCHOOL , ERIMAYUR,L P SECTION (WEST SIDE)",kerala_pdfs/eng_06_060_041.pdf,kerala_pdfs/mal_06_060_041.pdf
6.PALAKKAD,60.ALATHUR,042,"ST. THOMAS MISSION L P SCHOOL , ERIMAYUR (SOUTH BUILDING)",kerala_pdfs/eng_06_060_042.pdf,kerala_pdfs/mal_06_060_042.pdf
6.PALAKKAD,60.ALATHUR,043,"G L P SCHOOL , PULLODE (EAST SIDE)",kerala_pdfs/eng_06_060_043.pdf,kerala_pdfs/mal_06_060_043.pdf
6.PALAKKAD,60.ALATHUR,044,"G L P SCHOOL , PULLODE (WEST SIDE)",kerala_pdfs/eng_06_060_044.pdf,kerala_pdfs/mal_06_060_044.pdf
6.PALAKKAD,60.ALATHUR,045,"S M L P SCHOOL , VADAKETHARA (FRONT SIDE BUILDING)",kerala_pdfs/eng_06_060_045.pdf,kerala_pdfs/mal_06_060_045.pdf
6.PALAKKAD,60.ALATHUR,046,"S M L P SCHOOL , VADAKETHARA (EAST SIDE OF MAIN BUILDING)",kerala_pdfs/eng_06_060_046.pdf,kerala_pdfs/mal_06_060_046.pdf
6.PALAKKAD,60.ALATHUR,047,"A L P SCHOOL , KOOTTALA (EAST BUILDING)",kerala_pdfs/eng_06_060_047.pdf,kerala_pdfs/mal_06_060_047.pdf
6.PALAKKAD,60.ALATHUR,048,"A L P SCHOOL , KOOTTALA (WEST BUILDING)",kerala_pdfs/eng_06_060_048.pdf,kerala_pdfs/mal_06_060_048.pdf
6.PALAKKAD,60.ALATHUR,049,"G U P SCHOOL , KANNAMBULLI (SOUTH SIDE OF EAST BUILDING)",kerala_pdfs/eng_06_060_049.pdf,kerala_pdfs/mal_06_060_049.pdf
6.PALAKKAD,60.ALATHUR,050,"G U P SCHOOL , KANNAMBULLI (NORTH SIDE OF EAST BUILDING)",kerala_pdfs/eng_06_060_050.pdf,kerala_pdfs/mal_06_060_050.pdf
6.PALAKKAD,60.ALATHUR,051,"G U P SCHOOL , KANNAMBULLI (WEST SIDE OF SOUTHERN BUILDING)",kerala_pdfs/eng_06_060_051.pdf,kerala_pdfs/mal_06_060_051.pdf
6.PALAKKAD,60.ALATHUR,052,"G L P SCHOOL , KUNISSERY ( EAST SIDE OF MAIN BUILDING )",kerala_pdfs/eng_06_060_052.pdf,kerala_pdfs/mal_06_060_052.pdf
6.PALAKKAD,60.ALATHUR,053,"S R U P SCHOOL , KUNISSERY (EAST SIDE OF EAST BUILDING OF NORTH SIDE OF ROAD)",kerala_pdfs/eng_06_060_053.pdf,kerala_pdfs/mal_06_060_053.pdf
6.PALAKKAD,60.ALATHUR,054,"GOVT HIGHER SECONDARY SCHOOL , KUNISSERY ( SOUTH SIDE OF EASTERN BUILDING )",kerala_pdfs/eng_06_060_054.pdf,kerala_pdfs/mal_06_060_054.pdf
6.PALAKKAD,60.ALATHUR,055,"S R U P SCHOOL , KUNISSERY ( WEST SIDE OF COMMUNITTY HALL )",kerala_pdfs/eng_06_060_055.pdf,kerala_pdfs/mal_06_060_055.pdf
6.PALAKKAD,60.ALATHUR,056,"G L P SCHOOL , KUNISSERY ( WEST SIDE OF EAST BUILDING )",kerala_pdfs/eng_06_060_056.pdf,kerala_pdfs/mal_06_060_056.pdf
6.PALAKKAD,60.ALATHUR,057,A L P SCHOOL VANUR (EAST SIDE),kerala_pdfs/eng_06_060_057.pdf,kerala_pdfs/mal_06_060_057.pdf
6.PALAKKAD,60.ALATHUR,058,A L P SCHOOL VANUR (WEST SIDE),kerala_pdfs/eng_06_060_058.pdf,kerala_pdfs/mal_06_060_058.pdf
6.PALAKKAD,60.ALATHUR,059,"GOVT.GIRLS HIGHER SECONDARY SCHOOL , ALATHUR (WEST SIDE OF MAIN BUILDING)",kerala_pdfs/eng_06_060_059.pdf,kerala_pdfs/mal_06_060_059.pdf
6.PALAKKAD,60.ALATHUR,060,SASHARATHA NILAYAM NELLIYAMKUNNAM,kerala_pdfs/eng_06_060_060.pdf,kerala_pdfs/mal_06_060_060.pdf
6.PALAKKAD,60.ALATHUR,061,"G M L P SCHOOL , ALATHUR",kerala_pdfs/eng_06_060_061.pdf,kerala_pdfs/mal_06_060_061.pdf
6.PALAKKAD,60.ALATHUR,062,"G L P SCHOOL, VENGANIYUR (SOUTH SIDE OF MAIN BUILDING)",kerala_pdfs/eng_06_060_062.pdf,kerala_pdfs/mal_06_060_062.pdf
6.PALAKKAD,60.ALATHUR,063," G L P SCHOOL,VENGANIYUR (NORTH SIDE OF MAIN BUILDING)",kerala_pdfs/eng_06_060_063.pdf,kerala_pdfs/mal_06_060_063.pdf
6.PALAKKAD,60.ALATHUR,064,"G U P SCHOOL,PUTHIYANKAM (EAST SIDE OF OLD BUILDING)",kerala_pdfs/eng_06_060_064.pdf,kerala_pdfs/mal_06_060_064.pdf
6.PALAKKAD,60.ALATHUR,065,"G U P SCHOOL,PUTHIYANKAM (MIDDLE OF MAIN BUILDING)",kerala_pdfs/eng_06_060_065.pdf,kerala_pdfs/mal_06_060_065.pdf
6.PALAKKAD,60.ALATHUR,066,"G U P SCHOOL,PUTHIYANKAM (WEST SIDE OF OLD BUILDING)",kerala_pdfs/eng_06_060_066.pdf,kerala_pdfs/mal_06_060_066.pdf
6.PALAKKAD,60.ALATHUR,067,"G L P SCHOOL,KATTUSSERY (EAST SIDE OF SOUTH BUILDING)",kerala_pdfs/eng_06_060_067.pdf,kerala_pdfs/mal_06_060_067.pdf
6.PALAKKAD,60.ALATHUR,068,"G L P SCHOOL,KATTTUSSERY (WEST SIDE OF NORTH BUILDING)",kerala_pdfs/eng_06_060_068.pdf,kerala_pdfs/mal_06_060_068.pdf
6.PALAKKAD,60.ALATHUR,069,"A U P SCHOOL,PERUNKULAM",kerala_pdfs/eng_06_060_069.pdf,kerala_pdfs/mal_06_060_069.pdf
6.PALAKKAD,60.ALATHUR,070,"A L P SCHOOL,PUTHIYANKAM (WEST SIDE OF SOUTH BUILDING)",kerala_pdfs/eng_06_060_070.pdf,kerala_pdfs/mal_06_060_070.pdf
6.PALAKKAD,60.ALATHUR,071,"A L P SCHOOL,PUTHIYANKAM (NORTH BUILDING)",kerala_pdfs/eng_06_060_071.pdf,kerala_pdfs/mal_06_060_071.pdf
6.PALAKKAD,60.ALATHUR,072,"B S S GURUKULAM HIGHER SECONDARY SCHOOL,ALATHUR",kerala_pdfs/eng_06_060_072.pdf,kerala_pdfs/mal_06_060_072.pdf
6.PALAKKAD,60.ALATHUR,073,M N K M H S S  CHITTILANCHERY (EAST SIDE OF MAIN BUILDING),kerala_pdfs/eng_06_060_073.pdf,kerala_pdfs/mal_06_060_073.pdf
6.PALAKKAD,60.ALATHUR,074,M N K M H S S  CHITTILANCHERY (WEST SIDE OF MAIN BUILDING),kerala_pdfs/eng_06_060_074.pdf,kerala_pdfs/mal_06_060_074.pdf
6.PALAKKAD,60.ALATHUR,075,M N K M H S S  CHITTILANCHERY (SOUTH SIDE OF EAST BUILDING),kerala_pdfs/eng_06_060_075.pdf,kerala_pdfs/mal_06_060_075.pdf
6.PALAKKAD,60.ALATHUR,076,M N K M H S S  CHITTILANCHERY (SOUTH SIDE OF WEST BUILDING),kerala_pdfs/eng_06_060_076.pdf,kerala_pdfs/mal_06_060_076.pdf
6.PALAKKAD,60.ALATHUR,077,A U P SCHOOL  CHITTILANCHERY (MIDDLE SIDE OF EAST BUILDING),kerala_pdfs/eng_06_060_077.pdf,kerala_pdfs/mal_06_060_077.pdf
6.PALAKKAD,60.ALATHUR,078,A L P SCHOOL MUTHUKUNNI (SOUTH BUILDING),kerala_pdfs/eng_06_060_078.pdf,kerala_pdfs/mal_06_060_078.pdf
6.PALAKKAD,60.ALATHUR,079,A L P SCHOOL MUTHUKUNNI (NORTH BUILDING),kerala_pdfs/eng_06_060_079.pdf,kerala_pdfs/mal_06_060_079.pdf
6.PALAKKAD,60.ALATHUR,080,A U P SCHOOL  MELARKODE (NORTH SIDE OF EAST BUILDING),kerala_pdfs/eng_06_060_080.pdf,kerala_pdfs/mal_06_060_080.pdf
6.PALAKKAD,60.ALATHUR,081,A U P SCHOOL  MELARKODE (SOUTH SIDE OF EAST BUILDING),kerala_pdfs/eng_06_060_081.pdf,kerala_pdfs/mal_06_060_081.pdf
6.PALAKKAD,60.ALATHUR,082,"SAMSKARIKA NILAYAM ,PUTHANTHARA  ,MELARKODE",kerala_pdfs/eng_06_060_082.pdf,kerala_pdfs/mal_06_060_082.pdf
6.PALAKKAD,60.ALATHUR,083,A U P SCHOOL  MELARKODE (WEST SIDE OF SOUTH BUILDING),kerala_pdfs/eng_06_060_083.pdf,kerala_pdfs/mal_06_060_083.pdf
6.PALAKKAD,60.ALATHUR,084,A U P SCHOOL  MELARKODE (WEST BUILDING),kerala_pdfs/eng_06_060_084.pdf,kerala_pdfs/mal_06_060_084.pdf
6.PALAKKAD,60.ALATHUR,085,"TEMPORARY SHED INFRONT OF FAMILYWELFARE CENTRE, CHERAMANGALAM",kerala_pdfs/eng_06_060_085.pdf,kerala_pdfs/mal_06_060_085.pdf
6.PALAKKAD,60.ALATHUR,086,CO-OP MILK SOCIETY  CHERAMANGALAM (NORTH SIDE OF THE BUILDING),kerala_pdfs/eng_06_060_086.pdf,kerala_pdfs/mal_06_060_086.pdf
6.PALAKKAD,60.ALATHUR,087,"GOPINATH   A L P   SCHOOL ,PAZHATHARA (NORTH SIDE)",kerala_pdfs/eng_06_060_087.pdf,kerala_pdfs/mal_06_060_087.pdf
6.PALAKKAD,60.ALATHUR,088,"GOPINATH   A L P   SCHOOL ,PAZHATHARA (EAST SIDE OF NORTH BUILDING)",kerala_pdfs/eng_06_060_088.pdf,kerala_pdfs/mal_06_060_088.pdf
6.PALAKKAD,60.ALATHUR,089,"GOPINATH   A L P   SCHOOL ,PAZHATHARA (SOUTH SIDE)",kerala_pdfs/eng_06_060_089.pdf,kerala_pdfs/mal_06_060_089.pdf
6.PALAKKAD,60.ALATHUR,090,"G L P S (D P E P ) , KADAPPARA",kerala_pdfs/eng_06_060_090.pdf,kerala_pdfs/mal_06_060_090.pdf
6.PALAKKAD,60.ALATHUR,091,ST.MARRIES L P S MANGALAGIRI (NORTH SIDE),kerala_pdfs/eng_06_060_091.pdf,kerala_pdfs/mal_06_060_091.pdf
6.PALAKKAD,60.ALATHUR,092,ST.MARRIES L P S MANGALAGIRI (SOUTH SIDE),kerala_pdfs/eng_06_060_092.pdf,kerala_pdfs/mal_06_060_092.pdf
6.PALAKKAD,60.ALATHUR,093,LURDHU MATHA HIGHER SECONDARY SCHOOL MANGALAM DAM (WEST SIDE OF SOUTH BUILDING),kerala_pdfs/eng_06_060_093.pdf,kerala_pdfs/mal_06_060_093.pdf
6.PALAKKAD,60.ALATHUR,094,LURDHU MATHA HIGHER SECONDARY SCHOOL MANGALAM DAM (EAST SIDE OF NORTH BUILDING),kerala_pdfs/eng_06_060_094.pdf,kerala_pdfs/mal_06_060_094.pdf
6.PALAKKAD,60.ALATHUR,095,LURDHU MATHA HIGHER SECONDARY SCHOOL MANGALAM DAM (EAST SIDE OF SOUTH BUILDING),kerala_pdfs/eng_06_060_095.pdf,kerala_pdfs/mal_06_060_095.pdf
6.PALAKKAD,60.ALATHUR,096,LURDHU MATHA HIGHER SECONDARY SCHOOL MANGALAM DAM (NORTH BUILDING),kerala_pdfs/eng_06_060_096.pdf,kerala_pdfs/mal_06_060_096.pdf
6.PALAKKAD,60.ALATHUR,097,LURDHU MATHA HIGHER SECONDARY SCHOOL MANGALAM DAM (WEST SIDE OF NORTH BUILDING),kerala_pdfs/eng_06_060_097.pdf,kerala_pdfs/mal_06_060_097.pdf
6.PALAKKAD,60.ALATHUR,098,C V M L P S VANDAZHI (SOUTH SIDE OF MAIN BUILDING),kerala_pdfs/eng_06_060_098.pdf,kerala_pdfs/mal_06_060_098.pdf
6.PALAKKAD,60.ALATHUR,099,C V M L P S VANDAZHI (NORTH SIDE OF MAIN BUILDING),kerala_pdfs/eng_06_060_099.pdf,kerala_pdfs/mal_06_060_099.pdf
6.PALAKKAD,60.ALATHUR,100,C V M L P S VANDAZHI (FRONT SIDE BUILDING),kerala_pdfs/eng_06_060_100.pdf,kerala_pdfs/mal_06_060_100.pdf
6.PALAKKAD,60.ALATHUR,101,C V M  HIGHER SECONDARY SCHOOL VANDAZHI (EAST SIDE),kerala_pdfs/eng_06_060_101.pdf,kerala_pdfs/mal_06_060_101.pdf
6.PALAKKAD,60.ALATHUR,102,C V M  HIGHER SECONDARY SCHOOL VANDAZHI (NORTH SIDE OF THE EAST BUILDING),kerala_pdfs/eng_06_060_102.pdf,kerala_pdfs/mal_06_060_102.pdf
